alpha,T,auc,brier,log_loss,accuracy,n_bets,roi,profit,win_rate
0.7,1.0,0.7621759264969705,0.19675623518943497,0.576286569535669,0.6858304297328688,346,0.4427167630057804,153.18,0.43352601156069365
0.7,1.1,0.7621759264969705,0.1977305136018096,0.579329582378289,0.6858304297328688,377,0.4084350132625995,153.98000000000002,0.3978779840848806
0.7,1.2,0.7621759264969705,0.19894333247787802,0.5828203922915701,0.6858304297328688,405,0.3664197530864197,148.39999999999998,0.37777777777777777
0.7,1.3,0.7621759264969705,0.20029152503033026,0.5864932099469241,0.6858304297328688,450,0.34120000000000006,153.54000000000002,0.36666666666666664
0.7,1.5,0.7621759264969705,0.20314223403585588,0.5938245683907148,0.6858304297328688,498,0.2678915662650603,133.41000000000003,0.3493975903614458
0.7,1.7,0.7621759264969705,0.2059677861506247,0.6007099299034087,0.6858304297328688,536,0.22001865671641793,117.93,0.3376865671641791
0.7,2.0,0.7621759264969705,0.2098950052730228,0.6098605878852325,0.6858304297328688,567,0.19682539682539682,111.6,0.3368606701940035
0.7,2.5,0.7621759264969705,0.2153997842248679,0.6221260214845877,0.6858304297328688,587,0.18541737649063034,108.84,0.3373083475298126
0.7,3.0,0.7621759264969705,0.21973927504314614,0.6314721376765732,0.6858304297328688,601,0.19723793677204657,118.53999999999999,0.34608985024958405
0.75,0.5,0.7615132863797647,0.20530786441975366,0.6058781978712884,0.6858304297328688,629,0.2291732909379968,144.14999999999998,0.6756756756756757
0.75,0.6,0.7615050633379792,0.20032721629750558,0.5863324852595787,0.6858304297328688,534,0.2609925093632959,139.37,0.6423220973782772
0.75,0.7,0.7615084896053899,0.19767134213517357,0.5774822272119247,0.6858304297328688,447,0.31299776286353476,139.91000000000003,0.5950782997762863
0.75,0.8,0.7615084896053899,0.19655031677064055,0.574510318053333,0.6858304297328688,397,0.33367758186397994,132.47000000000003,0.5340050377833753
0.75,0.9,0.7615084896053899,0.19642917292414558,0.5747372378950791,0.6858304297328688,367,0.3829155313351499,140.53,0.4822888283378747
0.75,1.0,0.7615084896053899,0.19695126837087096,0.5767164623489744,0.6858304297328688,367,0.38858310626703,142.61,0.42779291553133514
0.75,1.1,0.7615084896053899,0.19787933556290363,0.579638779857057,0.6858304297328688,388,0.4050515463917526,157.16000000000003,0.4072164948453608
0.75,1.2,0.7615084896053899,0.19905530716979467,0.5830376838494034,0.6858304297328688,413,0.3688377723970945,152.33,0.38498789346246975
0.75,1.3,0.7615084896053899,0.20037373227096794,0.5866394459326448,0.6858304297328688,453,0.3249668874172186,147.21,0.36423841059602646
0.75,1.5,0.7615084896053899,0.20318017327233928,0.5938712129749687,0.6858304297328688,500,0.26953999999999995,134.76999999999998,0.352
0.75,1.7,0.7615084896053899,0.2059754548278802,0.6006933842935728,0.6858304297328688,535,0.23009345794392524,123.10000000000001,0.34205607476635513
0.75,2.0,0.7615084896053899,0.209873565539353,0.6097880145371889,0.6858304297328688,568,0.20188380281690138,114.66999999999999,0.3397887323943662
0.75,2.5,0.7615084896053899,0.21535376388284047,0.622011515676408,0.6858304297328688,588,0.18943877551020408,111.39,0.3401360544217687
0.75,3.0,0.7615084896053899,0.2196832247528101,0.6313437618063497,0.6858304297328688,599,0.20469115191986642,122.60999999999999,0.34891485809682804
0.8,0.5,0.7605045932540907,0.20642565020096,0.6089742061908906,0.6835075493612079,631,0.22770206022187006,143.68,0.6703645007923931
0.8,0.6,0.7604963702123053,0.2011898371406286,0.5884940058447836,0.6835075493612079,547,0.24897623400365632,136.19,0.6307129798903108
0.8,0.7,0.7604984259727516,0.19834418453049857,0.5791105437974897,0.6835075493612079,465,0.3122795698924731,145.20999999999998,0.5978494623655914
0.8,0.8,0.7604984259727516,0.19707791930988333,0.575709451898971,0.6835075493612079,413,0.3011864406779661,124.39,0.5254237288135594
0.8,0.9,0.7604984259727516,0.19684498263796274,0.5756313398109333,0.6835075493612079,386,0.35911917098445595,138.62,0.4844559585492228
0.8,1.0,0.7604984259727516,0.19727968291885103,0.5773864006687375,0.6835075493612079,386,0.3829274611398964,147.81,0.43523316062176165
0.8,1.1,0.7604984259727516,0.19813846261058352,0.580140186564861,0.6835075493612079,395,0.3952658227848101,156.13,0.41012658227848103
0.8,1.2,0.7604984259727516,0.1992588307480454,0.583410029616855,0.6835075493612079,423,0.36784869976359336,155.6,0.39243498817966904
0.8,1.3,0.7604984259727516,0.2005321718982958,0.5869114513626918,0.6835075493612079,460,0.3173260869565217,145.96999999999997,0.3695652173913043
0.8,1.5,0.7604984259727516,0.20327136136724797,0.5940013655764513,0.6835075493612079,495,0.2687878787878788,133.05,0.3515151515151515
0.8,1.7,0.7604984259727516,0.20602047318045302,0.6007322719723628,0.6835075493612079,535,0.236392523364486,126.47,0.34579439252336447
0.8,2.0,0.7604984259727516,0.20987381316096548,0.6097441911408276,0.6835075493612079,567,0.20400352733686067,115.67,0.3403880070546737
0.8,2.5,0.7604984259727516,0.21531516270091366,0.6219024490828685,0.6835075493612079,589,0.18741935483870967,110.38999999999999,0.3395585738539898
0.8,3.0,0.7604984259727516,0.2196274945462578,0.6312097457020961,0.6835075493612079,601,0.20004991680532447,120.23,0.34775374376039936
0.85,0.5,0.7589799042563836,0.2078319683018975,0.6129155966380014,0.686411149825784,638,0.21805642633228842,139.12,0.6630094043887147
0.85,0.6,0.7589812747633478,0.20231242982290784,0.5913056871384937,0.686411149825784,557,0.24096947935368043,134.22,0.6265709156193896
0.85,0.7,0.7589826452703119,0.19924169306820702,0.5812429566087443,0.686411149825784,475,0.2905473684210526,138.01,0.5894736842105263
0.85,0.8,0.7589826452703119,0.19779587108473934,0.577300150430177,0.686411149825784,434,0.26350230414746545,114.36000000000001,0.5138248847926268
0.85,0.9,0.7589826452703119,0.19742047810003588,0.576832918483985,0.686411149825784,402,0.3293532338308458,132.4,0.48009950248756217
0.85,1.0,0.7589826452703119,0.19774147883337526,0.5782999677384454,0.686411149825784,405,0.3652345679012346,147.92000000000002,0.4419753086419753
0.85,1.1,0.7589826452703119,0.1985088319321238,0.5808359733967298,0.686411149825784,411,0.38759124087591246,159.3,0.41605839416058393
0.85,1.2,0.7589826452703119,0.1995551134566302,0.5839382300922358,0.686411149825784,432,0.3710185185185185,160.28,0.40046296296296297
0.85,1.3,0.7589826452703119,0.20076797351780384,0.5873087903169394,0.686411149825784,463,0.3198488120950324,148.09,0.37365010799136067
0.85,1.5,0.7589826452703119,0.20341633422707775,0.5942125999372293,0.686411149825784,495,0.2687878787878788,133.05,0.3515151515151515
0.85,1.7,0.7589826452703119,0.20610266728554946,0.6008227567754784,0.686411149825784,539,0.23868274582560292,128.64999999999998,0.34879406307977734
0.85,2.0,0.7589826452703119,0.20989467685694208,0.6097239592863544,0.686411149825784,566,0.20613074204946996,116.67,0.3409893992932862
0.85,2.5,0.7589826452703119,0.21528199045059934,0.6217926980204486,0.686411149825784,589,0.1832088285229202,107.91,0.3378607809847199
0.85,3.0,0.7589826452703119,0.21956966669162542,0.631063748394517,0.686411149825784,602,0.2007641196013289,120.86,0.3488372093023256
0.9,0.5,0.7570886046457445,0.20947600904021632,0.6177018127094357,0.6840882694541232,644,0.21509316770186337,138.52,0.6583850931677019
0.9,0.6,0.7570906604061909,0.20366403422445206,0.5947718769831181,0.6840882694541232,570,0.22894736842105262,130.5,0.6192982456140351
0.9,0.7,0.757091345659673,0.20034678860296454,0.5838885545187956,0.6840882694541232,492,0.2800609756097561,137.79000000000002,0.5873983739837398
0.9,0.8,0.757091345659673,0.19869599744748237,0.5792940299557263,0.6840882694541232,457,0.28654266958424507,130.95,0.5273522975929978
0.9,0.9,0.757091345659673,0.19815274366105173,0.5783511592741523,0.6840882694541232,423,0.3263356973995272,138.04000000000002,0.4846335697399527
0.9,1.0,0.757091345659673,0.19833665611444368,0.5794643809642056,0.6840882694541232,424,0.3636084905660378,154.17000000000002,0.4528301886792453
0.9,1.1,0.757091345659673,0.19899187380426395,0.5817311531748082,0.6840882694541232,421,0.3715914489311164,156.44,0.4156769596199525
0.9,1.2,0.757091345659673,0.19994611750389665,0.5846251564486746,0.6840882694541232,436,0.37327981651376146,162.75,0.4059633027522936
0.9,1.3,0.757091345659673,0.20108310769978777,0.5878323837905093,0.6840882694541232,462,0.32930735930735927,152.14,0.38095238095238093
0.9,1.5,0.757091345659673,0.20361635097842237,0.5945026425218819,0.6840882694541232,499,0.27292585170340683,136.19,0.35671342685370744
0.9,1.7,0.757091345659673,0.20622230119083035,0.6009602436269968,0.6840882694541232,537,0.2413594040968343,129.61,0.3500931098696462
0.9,2.0,0.757091345659673,0.2099350621842464,0.609720471167404,0.6840882694541232,566,0.2087809187279152,118.17000000000002,0.34275618374558303
0.9,2.5,0.757091345659673,0.21525165783794226,0.6216736433028762,0.6840882694541232,588,0.18845238095238095,110.81,0.3401360544217687
0.9,3.0,0.757091345659673,0.21950639688112636,0.630896619840854,0.6840882694541232,603,0.19461028192371474,117.35,0.3466003316749585
0.95,0.5,0.7547683363553013,0.21131115982911028,0.6233318679501139,0.6829268292682927,650,0.21572307692307696,140.22000000000003,0.6553846153846153
0.95,0.6,0.7547690216087835,0.205213157700955,0.5988983486505303,0.6829268292682927,580,0.2242758620689655,130.07999999999998,0.6155172413793103
0.95,0.7,0.7547697068622655,0.20164054118963923,0.5870638233581716,0.6829268292682927,505,0.278990099009901,140.89000000000001,0.5861386138613861
0.95,0.8,0.7547697068622654,0.19976846172286403,0.5817072576854473,0.6829268292682927,476,0.27733193277310925,132.01,0.5294117647058824
0.95,0.9,0.7547697068622654,0.19903804724258753,0.5802010160901154,0.6829268292682927,441,0.3236281179138323,142.72000000000003,0.4897959183673469
0.95,1.0,0.7547697068622654,0.19906521476205624,0.5808915624478828,0.6829268292682927,439,0.35899772209567204,157.60000000000002,0.4601366742596811
0.95,1.1,0.7547697068622654,0.19958963293559295,0.582834264831626,0.6829268292682927,434,0.3561290322580645,154.56,0.4216589861751152
0.95,1.2,0.7547697068622654,0.20043478907843734,0.5854760133329887,0.6829268292682927,444,0.3670045045045045,162.95,0.4099099099099099
0.95,1.3,0.7547697068622654,0.2014806828062323,0.5884843454119861,0.6829268292682927,467,0.34310492505353324,160.23000000000002,0.39186295503211993
0.95,1.5,0.7547697068622654,0.20387367070835505,0.5948684124954724,0.6829268292682927,502,0.27326693227091636,137.18,0.35856573705179284
0.95,1.7,0.7547697068622654,0.20638019582385972,0.601137757135116,0.6829268292682927,537,0.24523277467411544,131.69,0.35195530726256985
0.95,2.0,0.7547697068622654,0.20999364122979,0.6097228442621875,0.6829268292682927,569,0.21198594024604567,120.61999999999999,0.3462214411247803
0.95,2.5,0.7547697068622654,0.21522027241355982,0.6215311649662186,0.6829268292682927,590,0.19176271186440674,113.13999999999999,0.3423728813559322
0.95,3.0,0.7547697068622654,0.21943239256270133,0.6306931428992916,0.6829268292682927,605,0.1906611570247934,115.35,0.34545454545454546
1.0,0.5,0.7519615380925557,0.2132968735299767,0.6298273478477874,0.6800232288037166,656,0.22082317073170735,144.86,0.6524390243902439
1.0,0.6,0.7519642791064843,0.20692953972738876,0.603709382417131,0.6800232288037166,595,0.2069579831932773,123.13999999999999,0.6067226890756302
1.0,0.7,0.7519608528390738,0.20310119016513176,0.5907022782808035,0.6800232288037166,524,0.2524618320610687,132.29,0.5782442748091603
1.0,0.8,0.7519629085995201,0.2010019428036805,0.5845662704101946,0.6800232288037166,490,0.2764285714285714,135.45,0.5306122448979592
1.0,0.9,0.7519629085995201,0.20007176516621014,0.5824070370856773,0.6800232288037166,464,0.30939655172413794,143.56,0.4956896551724138
1.0,1.0,0.7519629085995201,0.19992715477621292,0.5826002358617776,0.6800232288037166,448,0.3481919642857143,155.99,0.46205357142857145
1.0,1.1,0.7519629085995201,0.20030500595992004,0.5841585126419349,0.6800232288037166,446,0.3552242152466368,158.43,0.4304932735426009
1.0,1.2,0.7519629085995201,0.20102554074710363,0.5864983757403835,0.6800232288037166,458,0.3468122270742358,158.84,0.40829694323144106
1.0,1.3,0.7519629085995201,0.2019655988613936,0.5892668484907256,0.6800232288037166,471,0.34220806794055203,161.18,0.39490445859872614
1.0,1.5,0.7519629085995201,0.20419222656144792,0.5953025802727192,0.6800232288037166,511,0.26774951076320935,136.82,0.36203522504892366
1.0,1.7,0.7519629085995201,0.20657804837483626,0.6013404559535829,0.6800232288037166,537,0.2470949720670391,132.69,0.3538175046554935
1.0,2.0,0.7519629085995201,0.21006827799894798,0.6097082946799467,0.6800232288037166,568,0.21600352112676055,122.69,0.3485915492957746
1.0,2.5,0.7519629085995201,0.21518051008663153,0.6213354214055368,0.6800232288037166,591,0.19326565143824023,114.21999999999998,0.34348561759729274
1.0,3.0,0.7519629085995201,0.21933715809485324,0.6304207927338862,0.6800232288037166,604,0.18814569536423842,113.64,0.3443708609271523
